0,1,2,3,4,5,6,7,8,9,10
238,814,39,593,824,113,3068,2693,831,3,1986
440,17,608,612,10,620,596,37,390,34,207
509,92,113,1459,189,463,1114,416,1181,1817,86
1894,1817,1328,202,1141,278,931,1954,714,1138,1532
179,738,825,576,1864,1431,1276,690,1135,1054,418
62,586,185,840,843,23,47,420,128,259,1405
237,294,467,251,737,605,864,2782,174,109,437
1202,2293,619,1345,903,125,471,163,1181,1036,512
201,733,717,60,673,125,622,605,133,180,776
50,1523,535,21,390,60,1166,191,1226,740,733
134,870,1162,243,263,898,38,897,305,891,872
3043,905,343,1662,305,488,925,2120,1738,1831,1919
1654,454,273,1135,406,1387,38,134,2042,305,218
872,1648,59,889,1697,837,86,664,211,823,3569
788,499,88,2567,1106,417,1522,272,283,224,453
86,564,1063,1717,2020,683,1015,1005,993,113,948
512,737,60,999,1075,160,564,1094,1710,1326,574
204,123,62,842,448,547,982,428,608,1098,414
217,611,980,990,96,662,643,112,62,277,748
60,591,754,1037,551,767,573,808,68,90,406
19,808,678,673,754,717,60,969,689,767,424
9,284,149,256,479,48,280,172,1228,283,351
694,2303,2071,2305,1497,153,3206,3035,1237,661,2300
132,145,255,240,3068,23,104,51,244,109,372
50,505,1256,1054,129,221,381,171,729,690,164
531,519,405,2064,517,516,949,1879,522,1157,2241
1346,312,504,537,1059,150,59,2751,10,2144,90
155,973,2269,597,40,617,206,177,50,585,7
184,44,1105,1263,173,516,533,290,793,46,7
23,92,531,1157,878,812,1145,843,319,2349,480
367,244,51,272,524,336,128,529,246,957,38
840,97,151,264,1226,195,117,113,62,189,125
128,244,132,67,92,470,280,468,51,483,2133
505,3449,2770,219,2669,1024,444,18,1965,1528,1538
349,189,463,1216,909,603,68,516,343,1139,2340
512,876,790,278,2028,294,1387,1124,425,311,19
414,10,45,390,1347,14,2227,1,1669,426,419
1471,1234,1562,2420,432,921,465,305,226,533,1887
2493,9,597,2483,611,863,662,1628,798,1283,787
993,2058,526,2059,517,349,516,178,1171,949,522
125,1145,1332,58,1172,905,922,163,711,713,590
211,603,96,975,586,559,1240,338,1237,743,1014
2199,1842,1094,2270,1084,1957,1048,1858,416,2241,174
500,800,332,243,915,853,807,2139,307,1097,929
553,1281,1529,213,2003,203,741,175,1318,2109,140
2051,2214,831,892,1971,2091,519,68,516,1935,2564
1322,2674,1327,1897,1920,2565,3421,2483,960,321,499
273,1537,2066,409,64,642,1210,214,198,531,1105
23,256,1488,317,306,524,372,219,284,1106,2491
379,1270,1131,113,1,1005,509,14,603,1004,1114
62,78,122,240,189,433,156,120,60,155,90
26,44,714,22,124,209,538,277,132,62,237
2322,495,791,114,900,1222,2270,2611,2920,127,1283
767,113,251,277,214,775,993,1290,189,1075,666
1852,400,2299,828,1177,512,676,1303,352,1346,1176
51,1331,67,246,420,766,7,209,994,206,610
850,936,590,1192,753,69,1919,86,1125,2076,1103
629,1283,1240,336,38,51,128,1253,2302,1268,1262
92,530,145,166,113,2537,319,122,189,38,1014
1054,1167,132,209,128,336,244,68,531,58,1343
617,209,184,2110,1163,486,939,420,133,27,185
1133,954,878,1013,1242,1723,1063,929,2958,1184,2164
1236,521,729,739,732,163,1021,1262,661,56,1018
831,1105,173,751,1254,535,104,29,875,184,517
588,617,272,1466,212,1488,50,1456,517,669,1497
948,2401,780,1527,2341,2026,1105,2051,831,2582,173
2285,2788,2271,956,2062,2281,2498,3056,2240,2500,1763
1535,82,108,937,1240,629,1195,872,27,23,885
371,45,13,1596,1644,1260,534,1200,158,559,994
1024,338,585,1921,662,1253,960,1461,1652,1260,1583
183,2246,209,170,525,3190,414,1131,565,96,40
22,183,13,1298,625,1310,19,207,642,1185,1308
1001,696,20,499,756,1210,176,369,290,198,642
433,151,1011,305,1922,562,1494,1512,1195,708,2748
156,776,2844,437,533,1467,1592,1339,1254,349,151
1237,244,101,1272,135,770,336,922,57,59,1537
1542,1635,1631,721,414,2227,755,1644,11,2141,236
508,1690,1030,1348,363,69,48,434,669,546,124
1159,2791,2328,2058,2240,2498,2239,2062,3574,2057,2329
62,155,1018,107,1664,954,2164,642,514,1316,2203
765,26,19,642,584,72,714,1228,186,1262,1563
721,77,615,632,655,608,1110,1004,2368,612,654
793,937,1124,647,400,576,668,1851,657,1770,703
478,1523,423,1605,1079,979,2091,831,167,237,284
1523,4,30,243,16,35,389,923,853,25,1043
2770,763,525,1538,140,1305,1070,1352,520,1637,1557
588,609,632,218,608,2286,207,243,582,46,1046
909,1736,86,831,2057,949,1244,23,546,1187,999
217,124,127,186,711,57,64,1018,713,386,205
643,644,528,119,1133,86,113,575,587,1084,647
897,826,850,687,800,73,849,1909,2170,3202,435
1998,489,2116,731,836,1535,68,480,132,719,461
489,949,517,1105,519,480,2349,349,1712,406,860
766,170,135,994,486,209,0,1262,1001,1466,2690
1485,1986,3,2329,68,1971,992,516,2451,1244,406
447,2765,471,2159,1672,2343,796,481,1766,3324,1773
979,661,128,420,486,2011,321,9,111,147,0
2569,2095,1033,1466,355,162,861,5,694,1297,213
800,250,880,445,929,1485,2214,2534,2602,405,648
315,134,167,149,435,417,500,50,97,376,243
77,1465,2437,2731,509,366,229,1008,2049,1550,2941
248,359,500,2036,898,134,897,218,1097,286,929
1007,426,1466,1539,1262,394,623,1563,2030,171,593
1860,503,459,2421,925,1368,894,887,919,876,1909
244,2731,1488,215,2233,199,610,1578,203,407,738
650,1400,89,42,283,1049,265,479,917,312,27
1278,434,611,950,719,246,111,411,1921,617,134
1,97,15,113,1270,379,84,14,603,189,283
998,652,669,1457,420,2047,1240,602,681,61,1158
825,2167,908,48,1479,959,3366,3054,105,236,1755
291,336,242,244,259,272,246,255,922,229,831
1846,1162,2323,1524,2349,526,1935,2063,3131,2062,1882
269,246,661,174,693,1630,2071,384,40,38,22
1331,545,2161,437,1166,2599,2006,2701,3135,2696,2712
612,1046,218,1523,37,44,9,741,381,798,45
104,134,381,221,176,40,350,243,275,116,50
1216,1181,416,1924,86,1114,764,755,3342,3577,1125
2156,1492,2521,1532,2069,81,1135,3443,1041,271,2721
162,916,714,6,237,155,432,68,834,1341,1636
437,59,40,417,4,92,333,194,500,381,1755
2052,877,2651,2501,2364,1740,2397,1909,1743,1736,2385
2144,1461,125,1868,146,1070,1468,56,1698,2115,2877
776,656,1198,1975,1184,2181,1085,575,1401,935,3285
1419,1204,936,564,2135,910,1085,341,1585,524,235
531,837,2918,2056,853,237,697,999,532,1162,2063
4,50,381,110,1194,982,412,1322,264,464,1099
613,166,536,409,1592,769,1224,481,1379,1372,1765
580,16,671,32,1027,853,1846,768,3082,2490,820
1216,379,603,909,1270,1181,189,1333,2232,1283,1105
39,291,85,461,27,890,917,520,523,226,260
4,508,354,942,1030,1846,69,315,3,1523,435
1285,587,1485,1105,2889,551,2593,2503,2041,376,617
842,673,720,622,767,717,628,187,573,678,60
717,558,767,622,277,192,1251,124,643,84,218
189,2400,178,2279,1459,909,463,768,1335,416,2706
870,332,880,1162,38,243,305,891,50,218,929
1882,2059,1678,526,2009,2064,1524,2602,2328,1763,544
1005,14,1459,1181,909,416,463,480,2483,863,499
1200,164,260,89,377,534,1276,732,371,189,357
180,1102,86,1084,1133,1242,1066,1074,1094,1026,38
1587,2017,338,1253,960,629,794,258,292,1801,1582
213,1158,431,325,199,194,123,215,208,203,1507
2780,2999,2339,3077,2394,2358,2871,2839,961,2663,206
47,463,2754,530,902,2659,929,518,939,129,2039
362,2578,1764,1529,1234,2343,561,1046,580,388,309
1254,1613,2279,406,522,992,1887,2275,860,429,2058
132,144,432,255,2174,189,493,903,117,495,90
769,205,127,186,509,9,1383,1226,755,1459,1839
1131,758,19,642,842,582,1293,720,741,1987,1592
133,929,1103,1192,1094,1028,1317,878,569,1066,1850
643,646,1136,260,237,525,26,538,517,1993,1229
584,2376,869,1894,1328,2377,1153,1134,910,877,1155
1157,1521,178,2064,899,2060,2282,2062,2328,2240,2061
431,1453,384,1897,519,1524,517,1484,3128,2091,2444
417,557,803,92,123,411,1929,837,522,1162,992
2242,2444,1244,349,2582,257,837,1462,2918,345,2064
311,923,359,870,350,134,1691,880,807,929,171
2203,1341,1316,656,545,1712,519,349,541,533,194
372,1106,88,341,275,177,101,183,38,152,736
608,751,45,814,579,769,2372,1644,32,1088,366
1549,2762,355,87,417,411,2091,831,173,1650,2706
182,1070,52,1499,1305,777,1523,178,416,533,452
1285,1041,78,205,120,1477,117,195,189,1003,386
2984,853,2324,431,837,1879,831,2241,872,517,1244
437,1182,360,460,1998,232,518,896,513,322,1871
60,656,176,2299,542,796,982,283,499,349,1712
128,48,1182,529,546,337,280,39,623,123,1244
2360,600,1115,1130,209,990,1131,294,431,213,980
2153,912,345,524,338,500,134,2039,915,305,891
1562,1471,799,1285,1720,3214,1290,404,1797,2353,2388
1837,113,167,86,383,464,1187,2854,327,2902,335
420,1488,1283,2231,50,321,1494,766,1554,1240,1231
7,831,13,770,547,134,22,315,45,290,4
199,546,68,186,217,151,565,623,999,123,916
379,524,14,92,331,1005,948,97,509,603,113
352,1592,668,1445,1485,71,3144,696,2315,2030,365
611,2946,1466,633,1476,203,394,215,1824,208,845
120,331,823,523,557,1327,148,905,733,60,511
1195,1517,2885,134,562,184,1518,104,623,266,1635
837,2184,1523,1845,1202,801,113,788,561,1367,128
406,1613,519,68,237,751,541,178,3027,860,2058
1190,1922,6,3324,2077,597,559,2133,2492,2320,2715
544,1231,1240,2300,246,1449,743,1237,1554,1450,559
97,149,316,242,85,39,545,2018,1485,246,2139
166,123,2200,858,1025,1829,1198,2088,1378,559,237
929,1082,1716,878,2165,1013,1889,1396,1850,476,2294
1088,1703,1336,86,849,69,641,936,133,1007,1192
1450,1231,1449,123,733,62,2191,259,1240,559,128
1046,40,612,608,218,8,32,16,34,207,1323
640,685,2523,1258,3289,2306,3023,1509,1344,1111,2918
349,509,2857,340,463,416,909,2349,1181,58,541
2637,1545,236,2602,6,505,1049,18,147,42,256
40,48,795,167,1488,244,134,97,151,258,276
715,864,406,533,68,541,949,1162,872,3,405
381,797,5,275,134,499,608,563,740,515,350
176,1106,48,534,62,945,151,59,18,97,194
642,19,26,622,424,558,717,1393,1082,1081,2064
202,733,639,524,326,68,999,1232,406,545,1712
40,129,793,179,335,1423,1629,745,733,537,293
59,670,529,2532,829,1497,1241,1453,67,1282,84
84,45,183,203,701,829,40,392,629,1253,1461
350,246,259,375,20,862,129,2683,323,1595,571
1162,38,243,305,2250,898,872,2139,218,1918,493
900,1087,729,707,274,171,561,690,396,668,567
34,1060,1846,427,682,573,1691,566,401,16,388
1103,2059,929,1094,1836,2662,2167,2673,934,697,2963
891,307,2139,853,305,1918,218,237,929,493,2329
207,11,1644,1045,721,649,632,612,1237,985,1460
48,104,623,7,67,1064,2030,374,1120,2514,1845
2109,957,253,288,322,348,343,328,242,85,1290
504,134,1614,2155,156,132,290,435,3,516,2349
576,1894,640,1225,977,2259,2769,877,897,2265,187
237,1254,1854,532,387,1879,241,2009,418,524,1585
1978,993,532,999,138,1345,576,427,179,1865,1225
591,603,847,60,996,107,294,702,969,856,754
2133,662,611,664,994,217,26,288,376,97,132
2607,2888,1146,1830,3484,2060,1363,2878,136,891,144
2116,1007,753,644,1670,160,98,1336,1072,1837,287
244,280,529,123,326,381,18,39,156,438,504
407,140,763,1003,2098,1292,392,1344,1355,1605,2033
1387,500,134,880,891,305,218,452,531,949,68
415,2446,431,1105,677,788,829,1485,63,374,64
936,762,489,1173,86,605,187,72,1202,125,91
470,22,618,27,10,400,202,1150,116,1344,115
993,2091,661,2011,322,1241,246,366,437,1653,1650
1865,1225,734,810,1221,1598,1402,1411,443,1034,1052
1251,62,643,587,205,2210,533,651,104,277,897
2682,2458,1832,1563,2403,2877,393,413,1872,1230,196
905,43,2495,2735,1790,298,372,1950,171,40,2215
113,1270,1,1005,509,331,1959,189,463,909,1335
1075,1176,900,667,522,443,1853,2679,690,307,639
386,419,399,675,531,1520,30,582,1047,3218,25
751,873,399,29,1520,2611,2698,2320,539,2627,340
851,465,2435,189,178,62,788,251,66,69,346
885,751,1254,837,2279,1929,1157,1484,405,1643,499
177,1962,1001,275,1744,617,260,409,361,1310,1566
1607,5,1509,1042,639,828,920,184,2974,1239,283
1311,1575,426,2141,2717,806,266,342,420,174,5
1187,2450,1244,173,949,952,2211,2271,3309,903,349
1106,1070,64,1539,416,2305,2092,1645,238,1418,1461
222,895,1439,72,1668,130,126,91,1381,878,1396
134,452,509,116,510,164,242,525,244,1956,1661
737,1054,1020,960,1241,137,123,1348,2645,611,1312
105,213,964,1318,1458,215,1608,199,394,1753,916
50,305,891,929,237,218,1712,533,267,526,1171
199,50,770,5,177,175,696,183,22,983,1256
1367,2181,1093,3033,381,74,1683,10,932,69,3191
256,23,48,149,244,478,383,317,239,39,525
922,38,124,1120,218,831,1085,879,738,2006,342
2805,416,1333,1114,267,86,2059,2359,246,559,743
562,1488,1921,1195,661,2046,1454,629,559,1448,1635
3,751,173,2271,885,831,206,194,1451,132,1340
268,879,1190,1265,1664,493,936,171,326,461,56
790,866,876,231,2215,4,1690,1708,508,278,936
948,1110,2131,1994,2396,2667,1993,2666,1229,1542,669
577,1251,622,840,675,200,1082,1881,586,204,1248
1984,263,790,885,1141,584,1732,1925,482,2836,2556
1425,1911,869,1739,1134,914,2775,1175,1814,2262,2357
1387,94,425,350,38,134,1691,891,279,218,872
1004,406,1181,1712,86,1114,2498,764,1709,1333,719
2299,1678,415,1236,68,463,853,58,837,909,751
259,1920,1105,527,1517,104,669,434,2133,365,139
104,97,960,84,509,499,321,1293,948,379,2341
1018,1187,893,1577,835,1967,1188,1226,293,474,2344
2019,3583,1975,2450,1882,1972,2329,1079,2444,2137,2182
1674,1709,1688,1085,307,2949,1655,1067,652,2131,505
40,336,104,1540,2008,438,280,64,1456,7,1344
189,150,166,119,148,1685,58,619,60,113,605
758,142,1418,1010,715,702,1744,200,848,676,847
1401,675,1081,656,1604,1133,1067,519,1158,128,38
560,2697,63,2065,1158,629,424,720,19,842,767
290,60,148,40,62,2091,251,1200,1459,508,994
1105,124,2091,19,264,945,1566,366,2320,558,1406
583,2456,1386,1406,1797,2074,1333,2741,2889,1372,1379
1577,769,2540,204,31,803,343,688,439,1575,164
885,1216,2359,48,1149,374,273,431,594,85,33
501,334,68,273,219,2153,524,338,732,1157,541
1595,3180,2033,2895,869,2091,2984,96,2474,1789,766
429,179,607,44,64,60,163,590,237,434,26
937,1324,808,91,1333,1360,2649,871,782,505,182
877,1723,1085,1396,2657,2861,926,189,993,277,135
766,2563,104,718,795,105,206,1456,652,67,7
1157,2239,532,1171,2063,544,2059,2057,1678,2058,524
524,243,1930,786,290,899,13,740,15,179,787
922,280,868,20,431,724,122,435,45,542,109
444,2235,814,120,983,2088,292,264,926,113,345
1169,1399,2468,2136,3075,1219,2878,2959,317,470,1200
1694,311,359,800,2042,350,445,2250,279,891,218
1335,1808,1505,2677,1722,1811,764,499,321,1216,2552
408,403,2456,3011,402,785,3126,2666,410,2103,982
1168,406,1366,500,263,305,2250,897,891,493,104
1440,1617,1191,604,1604,131,1714,1600,1428,1422,1363
1531,721,649,389,680,1575,1795,2141,408,1544,25
1591,1022,3011,3100,1062,2741,1715,2847,916,2320,1391
651,788,862,368,277,184,352,1935,873,231,866
136,111,229,922,242,711,291,324,713,1272,2565
332,38,2036,134,279,2250,305,1691,915,218,929
124,434,209,210,1228,217,211,664,186,990,213
514,293,3584,139,202,38,55,242,338,2329,509
92,524,84,509,499,1131,1,349,283,1005,519
909,86,1,860,956,831,173,993,999,532,237
26,994,44,22,209,217,714,376,591,1016,113
1111,1536,1131,594,1130,1229,1005,2965,603,909,1570
423,2671,1216,1649,1393,1955,1598,1355,2320,419,2949
1497,1166,1520,236,431,531,609,1254,58,837,1524
1480,3585,737,22,1955,892,406,519,992,2180,244
219,2847,1931,532,1380,1577,3101,276,2133,999,788
2135,1104,2348,1903,853,375,1623,542,2724,1934,1375
68,860,499,84,92,509,1131,853,44,1466,501
50,40,38,283,246,151,376,39,381,982,1088
629,515,1253,9,61,1465,2040,2036,533,183,541
771,667,590,163,1376,690,864,579,1199,561,1177
153,294,2497,38,553,831,116,1628,1605,631,1532
292,900,171,518,221,390,437,369,1099,509,465
1993,1114,1216,1736,2171,1709,86,1813,1722,1810,1333
810,1371,83,128,594,868,213,2013,1909,60,1859
2145,51,529,244,67,546,491,669,44,434,290
1421,1207,1909,1192,2097,1920,2132,2650,3189,2861,1396
1452,633,1278,1454,1509,199,76,600,585,22,770
22,1433,1344,2611,168,563,1210,192,1499,1270,1301
2018,573,741,2056,860,9,2329,517,387,1524,899
287,561,638,866,909,826,352,651,873,231,516
611,718,2065,2045,662,1578,617,47,63,1158,839
1157,2235,472,351,96,625,1543,900,1466,861,69
1364,1442,395,880,2200,1762,1770,1749,1681,1324,1343
399,3541,1172,148,627,1873,335,352,2389,431,2623
414,2,421,207,635,1311,2141,363,419,2272,906
1717,2020,2167,702,643,528,989,879,217,714,1018
390,1177,670,1158,78,343,1368,567,125,1192,877
189,92,603,84,585,1,1270,728,1005,406,113
2018,2918,2400,1485,2214,3042,2324,1254,2056,267,2788
1810,1813,2396,1735,1811,1808,1989,1505,1875,1679,1812
1664,683,1103,1715,954,107,936,1094,86,748,1887
808,1101,160,975,879,555,98,605,1674,840,1248
349,544,1712,189,463,178,2908,480,909,86,1159
33,179,89,791,2174,686,733,521,189,2165,866
104,484,116,491,258,106,184,97,33,149,315
699,880,3121,406,533,541,1712,267,860,544,519
530,711,713,27,599,879,237,853,860,999,38
878,1063,2167,1726,1184,1265,954,1094,1053,2020,1717
1272,91,876,747,1559,82,92,236,481,1454,1459
1586,87,2000,57,152,1251,182,547,2227,2250,633
321,1,379,509,960,406,1459,1004,764,15,1181
1419,222,2014,1670,125,2135,883,126,304,1058,327
221,365,2049,5,1061,116,446,243,1177,1528,2036
910,1139,244,909,1296,876,263,642,614,374,753
1426,32,1045,455,606,1054,1047,1086,401,1314,566
495,240,528,188,541,120,678,512,1878,909,150
32,2208,1034,580,923,671,1020,25,1086,2187,1341
1852,1345,699,1203,2323,1135,746,810,811,566,1088
86,1709,1811,1808,1989,1812,1505,669,837,29,2516
1155,1141,1153,2259,1087,1142,2352,1259,931,131,1162
113,1959,1005,1270,463,1459,416,2341,480,1114,1875
1712,387,526,2058,213,1115,209,374,431,1149,273
678,739,568,531,788,184,2328,831,1241,317,797
167,1921,1241,96,600,2585,212,716,338,217,50
1010,2063,268,2671,532,2385,1733,1134,2644,2387,1735
1103,1851,2427,1063,1094,1717,1909,2165,1028,2294,476
608,34,580,37,609,1016,30,1076,1177,1093,2208
97,331,84,283,885,256,48,351,128,475,141
2031,611,2233,1237,867,169,338,1518,1231,420,960
7,1165,565,243,3113,13,499,184,1030,831,1613
171,352,685,493,1987,1467,369,1253,101,2591,2018
1181,1324,1185,692,252,179,1309,163,669,417,700
335,2235,316,20,1243,171,371,1864,638,599,1208
2832,1401,912,1406,3212,1306,3132,1380,1385,2531,1957
1212,198,328,1431,194,1210,179,85,444,519,499
22,5,15,39,1154,609,4,798,741,642,1332
1063,2020,1048,574,2296,3365,2975,934,3149,2963,697
2793,1615,1230,788,869,69,317,929,1035,816,770
342,171,33,129,1755,335,116,290,2622,176,1595
1999,2540,423,1018,3338,1005,613,200,1649,419,1038
1529,284,44,1987,2269,209,562,505,55,1569,696
647,2289,1839,74,508,179,678,119,707,836,3092
836,3187,3566,1387,703,508,501,1075,583,555,800
382,286,264,1258,828,329,24,400,1442,148,1365
616,349,499,480,1148,186,1335,244,272,1753,194
527,2802,2694,129,1905,957,209,2696,743,599,829
383,2483,116,156,3068,55,85,525,342,2039,59
474,729,173,545,831,1105,517,1244,949,952,2210
910,1373,1227,2132,3189,1980,1777,1585,2939,1366,1828
2852,1842,2184,3288,798,381,440,323,650,1050,1051
1395,423,375,729,1194,1793,828,1346,1038,1611,386
406,480,340,544,405,68,545,3,519,541,1879
294,2220,1790,332,923,134,880,2042,891,1097,218
732,287,308,332,923,350,134,218,445,929,891
1447,958,716,67,861,153,1675,194,1586,213,92
954,1341,575,1685,1604,1826,1085,2059,1095,2945,2673
488,1939,828,1118,2556,2491,1828,122,305,1241,1998
1981,1952,1451,3264,869,998,457,549,2649,913,1971
519,733,273,38,263,1691,929,672,218,50,237
2,504,57,35,124,2091,19,42,537,1755,151
783,336,85,78,264,887,195,843,493,919,896
1145,666,1371,647,1439,857,836,196,1133,202,1209
516,317,68,1157,732,406,993,1887,38,134,202
191,222,651,1058,2292,1019,1336,58,1280,605,647
647,657,1887,573,1013,754,300,858,1174,1149,1499
919,3,340,519,317,219,889,541,94,993,13
33,1531,1761,478,649,524,2279,519,992,429,1613
1303,1852,771,654,83,667,1165,200,2193,737,1338
930,1150,1314,294,1159,2220,308,287,881,425,1124
929,1063,1726,878,2167,1013,1716,1094,1717,2020,1978
1553,2200,587,212,189,200,741,643,205,586,655
881,1365,791,251,557,3,1613,522,872,2275,2240
1443,2661,1756,1772,888,2418,1851,1370,2739,1949,2888
1725,953,1119,1710,3217,3219,2963,2663,2401,2973,2026
1080,990,48,217,714,97,210,92,264,277,831
1097,98,925,1155,738,895,647,900,825,1152,416
97,283,189,1712,406,331,1181,909,831,517,545
2796,43,272,317,38,500,509,979,92,438,1263
1884,766,346,535,1292,266,1462,88,797,183,565
2214,531,2051,2716,1105,1263,1244,3,517,405,237
933,102,2614,725,1623,679,1119,1110,2037,531,751
533,837,1929,1887,2323,2275,2060,2241,532,899,2007
909,533,603,1216,1613,1709,1689,416,860,86,2396
32,35,25,1025,566,795,2444,1120,2243,261,2518
903,292,474,1139,1467,433,467,1558,277,214,1290
515,1708,936,363,2154,327,519,273,291,2153,551
86,1722,1810,1333,1808,1736,1505,3345,1679,1521,1812
1,1181,1229,1993,1924,1989,995,1237,1451,121,1162
1097,489,2230,2099,74,1398,1408,2756,1998,499,751
244,38,7,134,55,199,50,381,633,696,600
1106,95,92,141,358,448,362,1243,520,39,593
195,1149,1131,523,1471,895,2144,1190,1854,1523,390
2184,1723,907,3096,1085,1851,1822,2659,1396,988,878
